n_filmes,n_categorias,t_restante,t_execucao,n_filmes,
2000,42,0,0.000022,24
2000,43,1,0.000022,23
2000,44,0,0.000024,24
2000,45,0,0.000022,24
2000,46,0,0.000020,24
2000,47,0,0.000021,24
2000,48,0,0.000021,24
2000,49,0,0.000022,24
2000,50,0,0.000021,24
2000,51,0,0.000022,23
2000,52,0,0.000023,24
2000,53,1,0.000024,23
2000,54,0,0.000022,24
2000,55,0,0.000022,24
2000,56,0,0.000021,24
2000,57,0,0.000022,24
2000,58,0,0.000021,24
2000,59,0,0.000023,24
2000,60,0,0.000021,24
2000,61,0,0.000021,24
2000,62,0,0.000022,24
2000,63,0,0.000022,24
2000,64,0,0.000025,24
2000,65,0,0.000021,24
2000,66,0,0.000021,24
2000,67,0,0.000023,24
2000,68,0,0.000022,24
2000,69,0,0.000023,23
2000,70,0,0.000023,24
2000,71,0,0.000177,24
2000,72,1,0.000023,23
2000,73,0,0.000022,24
2000,74,0,0.000025,24
2000,75,0,0.000022,24
2000,76,0,0.000022,22
2000,77,0,0.000021,24
2000,78,0,0.000021,24
2000,79,0,0.000021,24
2000,80,0,0.000021,24
2000,81,1,0.000023,23
2000,82,0,0.000021,24
2000,83,0,0.000022,24
2000,84,0,0.000021,24
2000,85,0,0.000036,23
2000,86,0,0.000022,24
2000,87,0,0.000021,24
2000,88,0,0.000021,24
2000,89,0,0.000022,24
2000,90,0,0.000024,24
2000,91,0,0.000022,24
2000,92,1,0.000024,23
2000,93,1,0.000024,23
2000,94,0,0.000021,23
2000,95,0,0.000023,24
2000,96,0,0.000023,24
2000,97,0,0.000022,24
2000,98,0,0.000021,24
2000,99,0,0.000022,24
2000,100,0,0.000025,24
